Solvent,Parent_SMILES,Bond_Index,Frag1_SMILES,Frag2_SMILES,BDE_wB97X-V
Gas,[H]OS(=O)(=O)C([H])([H])C([H])([H])C(F)(F)C(F)(F)C(F)(F)F,0,[H][O],[H]C([H])([S](=O)=O)C([H])([H])C(F)(F)C(F)(F)C(F)(F)F,88.18693590446458
Gas,[H]OS(=O)(=O)C([H])([H])C([H])([H])C(F)(F)C(F)(F)C(F)(F)F,3,[H]O[S](=O)=O,[H][C]([H])C([H])([H])C(F)(F)C(F)(F)C(F)(F)F,76.41324984295295
Gas,[H]OS(=O)(=O)C([H])([H])C([H])([H])C(F)(F)C(F)(F)C(F)(F)F,4,[H]OS(=O)(=O)[C]([H])[H],[H][C]([H])C(F)(F)C(F)(F)C(F)(F)F,94.13402378822582
Gas,[H]OS(=O)(=O)C([H])([H])C([H])([H])C(F)(F)C(F)(F)C(F)(F)F,5,[H]OS(=O)(=O)C([H])([H])[C]([H])[H],F[C](F)C(F)(F)C(F)(F)F,94.12590761798697
Gas,[H]OS(=O)(=O)C([H])([H])C([H])([H])C(F)(F)C(F)(F)C(F)(F)F,6,[H]OS(=O)(=O)C([H])([H])C([H])([H])[C](F)C(F)(F)C(F)(F)F,[F],116.30293029530378
Gas,[H]OS(=O)(=O)C([H])([H])C([H])([H])C(F)(F)C(F)(F)C(F)(F)F,8,[H]OS(=O)(=O)C([H])([H])C([H])([H])[C](F)F,F[C](F)C(F)(F)F,89.38533434552937
Gas,[H]OS(=O)(=O)C([H])([H])C([H])([H])C(F)(F)C(F)(F)C(F)(F)F,9,[H]OS(=O)(=O)C([H])([H])C([H])([H])C(F)(F)[C](F)C(F)(F)F,[F],116.37320039848021
Gas,[H]OS(=O)(=O)C([H])([H])C([H])([H])C(F)(F)C(F)(F)C(F)(F)F,11,[H]OS(=O)(=O)C([H])([H])C([H])([H])C(F)(F)[C](F)F,F[C](F)F,91.40971222287249
Gas,[H]OS(=O)(=O)C([H])([H])C([H])([H])C(F)(F)C(F)(F)C(F)(F)F,12,[H]OS(=O)(=O)C([H])([H])C([H])([H])C(F)(F)C(F)(F)[C](F)F,[F],122.67066237179392
Gas,[H]OS(=O)(=O)C([H])([H])C([H])([H])C(F)(F)C(F)(F)C(F)(F)F,15,[H]C([H])(C(F)(F)C(F)(F)C(F)(F)F)C([H])([H])S([O])(=O)=O,[H],106.71911872845214
Gas,[H]OS(=O)(=O)C([H])([H])C([H])([H])C(F)(F)C(F)(F)C(F)(F)F,16,[H]OS(=O)(=O)[C]([H])C([H])([H])C(F)(F)C(F)(F)C(F)(F)F,[H],99.88833126397083
Gas,[H]OS(=O)(=O)C([H])([H])C([H])([H])C(F)(F)C(F)(F)C(F)(F)F,18,[H]OS(=O)(=O)C([H])([H])[C]([H])C(F)(F)C(F)(F)C(F)(F)F,[H],99.93478465120688
Gas,O=C(F)C(F)(F)C(F)(F)F,1,O=[C]C(F)(F)C(F)(F)F,[F],118.31938622986684
Gas,O=C(F)C(F)(F)C(F)(F)F,3,O=C(F)[C](F)C(F)(F)F,[F],106.76626800197653
Gas,O=C(F)C(F)(F)C(F)(F)F,6,O=C(F)C(F)(F)[C](F)F,[F],123.23199309839026
Gas,[H]OC(=O)C([H])=C([H])C(F)(F)C(F)(F)C(F)(F)F,0,[H][O],[H]C([C]=O)=C([H])C(F)(F)C(F)(F)C(F)(F)F,102.8626072417785
Gas,[H]OC(=O)C([H])=C([H])C(F)(F)C(F)(F)C(F)(F)F,2,[H]O[C]=O,[H][C]=C([H])C(F)(F)C(F)(F)C(F)(F)F,105.57361297885109
Gas,[H]OC(=O)C([H])=C([H])C(F)(F)C(F)(F)C(F)(F)F,4,[H][C]=C([H])C(=O)O[H],F[C](F)C(F)(F)C(F)(F)F,104.17103041379107
Gas,[H]OC(=O)C([H])=C([H])C(F)(F)C(F)(F)C(F)(F)F,5,[H]OC(=O)C([H])=C([H])[C](F)C(F)(F)C(F)(F)F,[F],97.82862597693452
Gas,[H]OC(=O)C([H])=C([H])C(F)(F)C(F)(F)C(F)(F)F,7,[H]OC(=O)C([H])=C([H])[C](F)F,F[C](F)C(F)(F)F,71.64500437453
Gas,[H]OC(=O)C([H])=C([H])C(F)(F)C(F)(F)C(F)(F)F,8,[H]OC(=O)C([H])=C([H])C(F)(F)[C](F)C(F)(F)F,[F],116.59841086459949
Gas,[H]OC(=O)C([H])=C([H])C(F)(F)C(F)(F)C(F)(F)F,10,[H]OC(=O)C([H])=C([H])C(F)(F)[C](F)F,F[C](F)F,91.24479623195668
Gas,[H]OC(=O)C([H])=C([H])C(F)(F)C(F)(F)C(F)(F)F,11,[H]OC(=O)C([H])=C([H])C(F)(F)C(F)(F)[C](F)F,[F],123.22910037709619
Gas,[H]OC(=O)C([H])=C([H])C(F)(F)C(F)(F)C(F)(F)F,14,[H]C(C([O])=O)=C([H])C(F)(F)C(F)(F)C(F)(F)F,[H],110.24708949008016
Gas,[H]OC(=O)C([H])=C([H])C(F)(F)C(F)(F)C(F)(F)F,15,[H]OC(=O)[C]=C([H])C(F)(F)C(F)(F)C(F)(F)F,[H],113.12473548693731
Gas,[H]OC(=O)C([H])=C([H])C(F)(F)C(F)(F)C(F)(F)F,16,[H]OC(=O)C([H])=[C]C(F)(F)C(F)(F)C(F)(F)F,[H],115.77712286205383
Gas,[H]OP(=O)(OC(F)(F)F)OC(F)(F)F,0,[H][O],O=[P](OC(F)(F)F)OC(F)(F)F,121.5888330253864
Gas,[H]OP(=O)(OC(F)(F)F)OC(F)(F)F,2,[H]O[P](=O)OC(F)(F)F,[O]C(F)(F)F,112.86054101981563
Gas,[H]OP(=O)(OC(F)(F)F)OC(F)(F)F,3,[H]OP([O])(=O)OC(F)(F)F,F[C](F)F,103.22993559593272
Gas,[H]OP(=O)(OC(F)(F)F)OC(F)(F)F,4,[H]OP(=O)(O[C](F)F)OC(F)(F)F,[F],125.69330457259866
Gas,[H]OP(=O)(OC(F)(F)F)OC(F)(F)F,12,[O]P(=O)(OC(F)(F)F)OC(F)(F)F,[H],116.04752523259833
Gas,[H]C([H])=C(F)C([H])(F)F,1,[H]C([H])=[C]C([H])(F)F,[F],124.51196896871707
Gas,[H]C([H])=C(F)C([H])(F)F,2,[H]C([H])=[C]F,[H][C](F)F,103.39664657302805
Gas,[H]C([H])=C(F)C([H])(F)F,3,[H][C](F)C(F)=C([H])[H],[F],104.89739917915486
Gas,[H]C([H])=C(F)C([H])(F)F,5,[H][C]=C(F)C([H])(F)F,[H],115.85715040228934
Gas,[H]C([H])([H])C(=O)C([H])([H])C(F)(F)C(F)(F)F,0,[H][C]([H])[H],[H]C([H])([C]=O)C(F)(F)C(F)(F)F,85.98687163095917
Gas,[H]C([H])([H])C(=O)C([H])([H])C(F)(F)C(F)(F)F,2,[H]C([H])([H])[C]=O,[H][C]([H])C(F)(F)C(F)(F)F,82.53949142927155
Gas,[H]C([H])([H])C(=O)C([H])([H])C(F)(F)C(F)(F)F,3,[H][C]([H])C(=O)C([H])([H])[H],F[C](F)C(F)(F)F,88.38867373131279
Gas,[H]C([H])([H])C(=O)C([H])([H])C(F)(F)C(F)(F)F,4,[H]C([H])([H])C(=O)C([H])([H])[C](F)C(F)(F)F,[F],116.7630718764832
Gas,[H]C([H])([H])C(=O)C([H])([H])C(F)(F)C(F)(F)F,6,[H]C([H])([H])C(=O)C([H])([H])[C](F)F,F[C](F)F,93.80765479709595
Gas,[H]C([H])([H])C(=O)C([H])([H])C(F)(F)C(F)(F)F,7,[H]C([H])([H])C(=O)C([H])([H])C(F)(F)[C](F)F,[F],124.23144805398465
Gas,[H]C([H])([H])C(=O)C([H])([H])C(F)(F)C(F)(F)F,10,[H][C]([H])C(=O)C([H])([H])C(F)(F)C(F)(F)F,[H],94.89390280303155
Gas,[H]C([H])([H])C(=O)C([H])([H])C(F)(F)C(F)(F)F,13,[H][C](C(=O)C([H])([H])[H])C(F)(F)C(F)(F)F,[H],96.22591168040117
Gas,FC(Cl)(Cl)Cl,0,[F],Cl[C](Cl)Cl,104.29675536799039
Gas,FC(Cl)(Cl)Cl,1,F[C](Cl)Cl,[Cl],74.34232372200825
Gas,[H]OC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,0,[H][O],O=[C]C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,108.34518841930446
Gas,[H]OC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,2,[H]O[C]=O,F[C](F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,85.7068042315268
Gas,[H]OC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,3,[H]OC(=O)[C](F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,[F],106.60678146601981
Gas,[H]OC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,5,[H]OC(=O)[C](F)F,F[C](F)C(F)(F)C(F)(F)C(F)(F)F,78.79060958309594
Gas,[H]OC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,6,[H]OC(=O)C(F)(F)[C](F)C(F)(F)C(F)(F)C(F)(F)F,[F],113.1081640743281
Gas,[H]OC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,8,[H]OC(=O)C(F)(F)[C](F)F,F[C](F)C(F)(F)C(F)(F)F,84.30548352508879
Gas,[H]OC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,9,[H]OC(=O)C(F)(F)C(F)(F)[C](F)C(F)(F)C(F)(F)F,[F],112.06080353179516
Gas,[H]OC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,11,[H]OC(=O)C(F)(F)C(F)(F)[C](F)F,F[C](F)C(F)(F)F,84.58788223515
Gas,[H]OC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,12,[H]OC(=O)C(F)(F)C(F)(F)C(F)(F)[C](F)C(F)(F)F,[F],113.69080595212779
Gas,[H]OC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,14,[H]OC(=O)C(F)(F)C(F)(F)C(F)(F)[C](F)F,F[C](F)F,89.22930005063392
Gas,[H]OC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,15,[H]OC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)[C](F)F,[F],122.77026328285388
Gas,[H]OC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,18,[O]C(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,[H],111.83286269181053
Gas,[H]C([H])([H])C([H])([H])C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,0,[H][C]([H])[H],[H][C]([H])C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,94.13125141482283
Gas,[H]C([H])([H])C([H])([H])C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,1,[H][C]([H])C([H])([H])[H],F[C](F)C(F)(F)C(F)(F)C(F)(F)F,96.28617554868129
Gas,[H]C([H])([H])C([H])([H])C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,2,[H]C([H])([H])C([H])([H])[C](F)C(F)(F)C(F)(F)C(F)(F)F,[F],116.16945217905823
Gas,[H]C([H])([H])C([H])([H])C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,4,[H]C([H])([H])C([H])([H])[C](F)F,F[C](F)C(F)(F)C(F)(F)F,88.73458031637199
Gas,[H]C([H])([H])C([H])([H])C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,5,[H]C([H])([H])C([H])([H])C(F)(F)[C](F)C(F)(F)C(F)(F)F,[F],114.50321716131953
Gas,[H]C([H])([H])C([H])([H])C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,7,[H]C([H])([H])C([H])([H])C(F)(F)[C](F)F,F[C](F)C(F)(F)F,86.99742959153298
Gas,[H]C([H])([H])C([H])([H])C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,8,[H]C([H])([H])C([H])([H])C(F)(F)C(F)(F)[C](F)C(F)(F)F,[F],113.49164657883534
Gas,[H]C([H])([H])C([H])([H])C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,10,[H]C([H])([H])C([H])([H])C(F)(F)C(F)(F)[C](F)F,F[C](F)F,89.47277035977095
Gas,[H]C([H])([H])C([H])([H])C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,11,[H]C([H])([H])C([H])([H])C(F)(F)C(F)(F)C(F)(F)[C](F)F,[F],122.65076788473607
Gas,[H]C([H])([H])C([H])([H])C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,14,[H][C]([H])C([H])([H])C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,[H],101.82463449605791
Gas,[H]C([H])([H])C([H])([H])C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,17,[H][C](C([H])([H])[H])C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,[H],99.35462055822256
Gas,Fc1c(F)c(F)c(F)c(F)c1F,0,[F],Fc1[c]c(F)c(F)c(F)c1F,123.29348000680938
Gas,[H]OC(=O)C([H])([H])C(F)(F)F,0,[H][O],[H]C([H])([C]=O)C(F)(F)F,108.32587781631986
Gas,[H]OC(=O)C([H])([H])C(F)(F)F,2,[H]O[C]=O,[H][C]([H])C(F)(F)F,93.23185863241349
Gas,[H]OC(=O)C([H])([H])C(F)(F)F,3,[H]OC(=O)[C]([H])[H],F[C](F)F,92.39682275148823
Gas,[H]OC(=O)C([H])([H])C(F)(F)F,4,[H]OC(=O)C([H])([H])[C](F)F,[F],125.27983327819982
Gas,[H]OC(=O)C([H])([H])C(F)(F)F,7,[H]C([H])(C([O])=O)C(F)(F)F,[H],110.05411315025725
Gas,[H]OC(=O)C([H])([H])C(F)(F)F,8,[H]OC(=O)[C]([H])C(F)(F)F,[H],99.0141674834615
Gas,[H]c1c([H])c(C(F)(F)F)c([H])c([H])c1C(F)(F)F,2,[H]c1[c]c([H])c([H])c(C(F)(F)F)c1[H],F[C](F)F,109.62120319842825
Gas,[H]c1c([H])c(C(F)(F)F)c([H])c([H])c1C(F)(F)F,3,[H]c1c([H])c(C(F)(F)F)c([H])c([H])c1[C](F)F,[F],116.6623931180888
Gas,[H]c1c([H])c(C(F)(F)F)c([H])c([H])c1C(F)(F)F,14,[H]c1[c]c(C(F)(F)F)c([H])c([H])c1C(F)(F)F,[H],114.43776943039381
Gas,O=C(F)C(F)(F)F,1,O=[C]C(F)(F)F,[F],117.55572331550695
Gas,[H]N(C([H])([H])[H])S(=O)(=O)C(F)(F)C(F)(F)F,0,[H][N]S(=O)(=O)C(F)(F)C(F)(F)F,[H][C]([H])[H],93.9914585984377
Gas,[H]N(C([H])([H])[H])S(=O)(=O)C(F)(F)C(F)(F)F,1,[H][N]C([H])([H])[H],O=[S](=O)C(F)(F)C(F)(F)F,76.36547097000971
Gas,[H]N(C([H])([H])[H])S(=O)(=O)C(F)(F)C(F)(F)F,4,[H]N([S](=O)=O)C([H])([H])[H],F[C](F)C(F)(F)F,63.2862776977197
Gas,[H]N(C([H])([H])[H])S(=O)(=O)C(F)(F)C(F)(F)F,5,[H]N(C([H])([H])[H])S(=O)(=O)[C](F)C(F)(F)F,[F],114.22422735746807
Gas,[H]N(C([H])([H])[H])S(=O)(=O)C(F)(F)C(F)(F)F,7,[H]N(C([H])([H])[H])S(=O)(=O)[C](F)F,F[C](F)F,89.89413778796802
Gas,[H]N(C([H])([H])[H])S(=O)(=O)C(F)(F)C(F)(F)F,8,[H]N(C([H])([H])[H])S(=O)(=O)C(F)(F)[C](F)F,[F],123.28218636448071
Gas,[H]N(C([H])([H])[H])S(=O)(=O)C(F)(F)C(F)(F)F,11,[H]C([H])([H])[N]S(=O)(=O)C(F)(F)C(F)(F)F,[H],102.4581880283938
Gas,[H]N(C([H])([H])[H])S(=O)(=O)C(F)(F)C(F)(F)F,12,[H][C]([H])N([H])S(=O)(=O)C(F)(F)C(F)(F)F,[H],96.30982776762153
Gas,Fc1c(F)c(F)c(C(F)(F)F)c(F)c1F,0,[F],Fc1[c]c(F)c(F)c(C(F)(F)F)c1F,124.10957456488006
Gas,Fc1c(F)c(F)c(C(F)(F)F)c(F)c1F,2,Fc1[c]c(F)c(C(F)(F)F)c(F)c1F,[F],123.75583247917405
Gas,Fc1c(F)c(F)c(C(F)(F)F)c(F)c1F,4,Fc1[c]c(C(F)(F)F)c(F)c(F)c1F,[F],122.1072058424977
Gas,Fc1c(F)c(F)c(C(F)(F)F)c(F)c1F,6,Fc1[c]c(F)c(F)c(F)c1F,F[C](F)F,107.99922495720807
Gas,Fc1c(F)c(F)c(C(F)(F)F)c(F)c1F,7,F[C](F)c1c(F)c(F)c(F)c(F)c1F,[F],117.10313900530139
Gas,[H]OS(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,0,[H][O],O=[S](=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,86.76345878829352
Gas,[H]OS(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,3,[H]O[S](=O)=O,F[C](F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,62.69040460185579
Gas,[H]OS(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,4,[H]OS(=O)(=O)[C](F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,[F],111.68066162703553
Gas,[H]OS(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,6,[H]OS(=O)(=O)[C](F)F,F[C](F)C(F)(F)C(F)(F)C(F)(F)F,83.68346035053264
Gas,[H]OS(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,7,[H]OS(=O)(=O)C(F)(F)[C](F)C(F)(F)C(F)(F)C(F)(F)F,[F],111.04378333437978
Gas,[H]OS(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,9,[H]OS(=O)(=O)C(F)(F)[C](F)F,F[C](F)C(F)(F)C(F)(F)F,83.28111451119355
Gas,[H]OS(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,10,[H]OS(=O)(=O)C(F)(F)C(F)(F)[C](F)C(F)(F)C(F)(F)F,[F],111.43360518676047
Gas,[H]OS(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,12,[H]OS(=O)(=O)C(F)(F)C(F)(F)[C](F)F,F[C](F)C(F)(F)F,84.73517450423174
Gas,[H]OS(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,13,[H]OS(=O)(=O)C(F)(F)C(F)(F)C(F)(F)[C](F)C(F)(F)F,[F],114.0391375523501
Gas,[H]OS(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,15,[H]OS(=O)(=O)C(F)(F)C(F)(F)C(F)(F)[C](F)F,F[C](F)F,89.43312477059976
Gas,[H]OS(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,16,[H]OS(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)[C](F)F,[F],122.64681404890723
Gas,[H]OS(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,19,[O]S(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,[H],108.81022598406958
Gas,FC(F)(F)OC(F)(F)C(F)(F)F,0,[F],F[C](F)OC(F)(F)C(F)(F)F,125.17982845545419
Gas,FC(F)(F)OC(F)(F)C(F)(F)F,3,F[C](F)F,[O]C(F)(F)C(F)(F)F,102.54185421481253
Gas,FC(F)(F)OC(F)(F)C(F)(F)F,4,[O]C(F)(F)F,F[C](F)C(F)(F)F,100.63345938785261
Gas,FC(F)(F)OC(F)(F)C(F)(F)F,5,F[C](OC(F)(F)F)C(F)(F)F,[F],119.52014491031719
Gas,FC(F)(F)OC(F)(F)C(F)(F)F,7,F[C](F)OC(F)(F)F,F[C](F)F,92.94728258365666
Gas,FC(F)(F)OC(F)(F)C(F)(F)F,8,F[C](F)C(F)(F)OC(F)(F)F,[F],124.13749549590477
Gas,[H]C([H])([H])C(=O)C([H])([H])C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,0,[H][C]([H])[H],[H]C([H])([C]=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,86.61746565676083
Gas,[H]C([H])([H])C(=O)C([H])([H])C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,2,[H]C([H])([H])[C]=O,[H][C]([H])C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,82.59463448878648
Gas,[H]C([H])([H])C(=O)C([H])([H])C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,3,[H][C]([H])C(=O)C([H])([H])[H],F[C](F)C(F)(F)C(F)(F)C(F)(F)F,87.10204274038176
Gas,[H]C([H])([H])C(=O)C([H])([H])C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,4,[H]C([H])([H])C(=O)C([H])([H])[C](F)C(F)(F)C(F)(F)C(F)(F)F,[F],114.1690285564107
Gas,[H]C([H])([H])C(=O)C([H])([H])C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,6,[H]C([H])([H])C(=O)C([H])([H])[C](F)F,F[C](F)C(F)(F)C(F)(F)F,87.80763814364207
Gas,[H]C([H])([H])C(=O)C([H])([H])C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,7,[H]C([H])([H])C(=O)C([H])([H])C(F)(F)[C](F)C(F)(F)C(F)(F)F,[F],113.08444607830324
Gas,[H]C([H])([H])C(=O)C([H])([H])C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,9,[H]C([H])([H])C(=O)C([H])([H])C(F)(F)[C](F)F,F[C](F)C(F)(F)F,86.24995760251807
Gas,[H]C([H])([H])C(=O)C([H])([H])C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,10,[H]C([H])([H])C(=O)C([H])([H])C(F)(F)C(F)(F)[C](F)C(F)(F)F,[F],113.54880264526571
Gas,[H]C([H])([H])C(=O)C([H])([H])C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,12,[H]C([H])([H])C(=O)C([H])([H])C(F)(F)C(F)(F)[C](F)F,F[C](F)F,89.76241918965286
Gas,[H]C([H])([H])C(=O)C([H])([H])C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,13,[H]C([H])([H])C(=O)C([H])([H])C(F)(F)C(F)(F)C(F)(F)[C](F)F,[F],123.08006649376239
Gas,[H]C([H])([H])C(=O)C([H])([H])C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,16,[H][C]([H])C(=O)C([H])([H])C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,[H],94.91331558492107
Gas,[H]C([H])([H])C(=O)C([H])([H])C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,19,[H][C](C(=O)C([H])([H])[H])C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,[H],96.51287090622247
Gas,[H]OC(=O)C(F)(F)C(F)(F)F,0,[H][O],O=[C]C(F)(F)C(F)(F)F,108.79081365560751
Gas,[H]OC(=O)C(F)(F)C(F)(F)F,2,[H]O[C]=O,F[C](F)C(F)(F)F,86.54734787089268
Gas,[H]OC(=O)C(F)(F)C(F)(F)F,3,[H]OC(=O)[C](F)C(F)(F)F,[F],108.26539510345128
Gas,[H]OC(=O)C(F)(F)C(F)(F)F,5,[H]OC(=O)[C](F)F,F[C](F)F,84.74375871403765
Gas,[H]OC(=O)C(F)(F)C(F)(F)F,6,[H]OC(=O)C(F)(F)[C](F)F,[F],123.51390881576606
Gas,[H]OC(=O)C(F)(F)C(F)(F)F,9,[O]C(=O)C(F)(F)C(F)(F)F,[H],111.68211024112281
Gas,[H]C([H])(F)C(F)(F)C(F)(F)C(F)(F)F,0,[H][C]([H])C(F)(F)C(F)(F)C(F)(F)F,[F],109.36393168931346
Gas,[H]C([H])(F)C(F)(F)C(F)(F)C(F)(F)F,1,[H][C]([H])F,F[C](F)C(F)(F)C(F)(F)F,91.56639195996746
Gas,[H]C([H])(F)C(F)(F)C(F)(F)C(F)(F)F,2,[H]C([H])(F)[C](F)C(F)(F)C(F)(F)F,[F],113.83324787549583
Gas,[H]C([H])(F)C(F)(F)C(F)(F)C(F)(F)F,4,[H]C([H])(F)[C](F)F,F[C](F)C(F)(F)F,87.37119650549772
Gas,[H]C([H])(F)C(F)(F)C(F)(F)C(F)(F)F,5,[H]C([H])(F)C(F)(F)[C](F)C(F)(F)F,[F],115.12160503289948
Gas,[H]C([H])(F)C(F)(F)C(F)(F)C(F)(F)F,7,[H]C([H])(F)C(F)(F)[C](F)F,F[C](F)F,90.30067629391596
Gas,[H]C([H])(F)C(F)(F)C(F)(F)C(F)(F)F,8,[H]C([H])(F)C(F)(F)C(F)(F)[C](F)F,[F],122.77868345886048
Gas,[H]C([H])(F)C(F)(F)C(F)(F)C(F)(F)F,11,[H][C](F)C(F)(F)C(F)(F)C(F)(F)F,[H],99.71470209581355
Gas,O=C(C(F)(F)F)C(F)(F)Cl,5,O=[C]C(F)(F)F,F[C](F)Cl,77.05408596353948
Gas,[H]OC(=O)C(F)(F)C(F)(F)C([H])([H])[H],0,[H][O],[H]C([H])([H])C(F)(F)C(F)(F)[C]=O,108.81917968045911
Gas,[H]OC(=O)C(F)(F)C(F)(F)C([H])([H])[H],2,[H]O[C]=O,[H]C([H])([H])C(F)(F)[C](F)F,87.64617604712839
Gas,[H]OC(=O)C(F)(F)C(F)(F)C([H])([H])[H],3,[H]OC(=O)[C](F)C(F)(F)C([H])([H])[H],[F],108.45966802312432
Gas,[H]OC(=O)C(F)(F)C(F)(F)C([H])([H])[H],5,[H]OC(=O)[C](F)F,[H]C([H])([H])[C](F)F,83.73130799463695
Gas,[H]OC(=O)C(F)(F)C(F)(F)C([H])([H])[H],6,[H]OC(=O)C(F)(F)[C](F)C([H])([H])[H],[F],117.90306731950409
Gas,[H]OC(=O)C(F)(F)C(F)(F)C([H])([H])[H],8,[H]OC(=O)C(F)(F)[C](F)F,[H][C]([H])[H],99.1519987039419
Gas,[H]OC(=O)C(F)(F)C(F)(F)C([H])([H])[H],9,[H]C([H])([H])C(F)(F)C(F)(F)C([O])=O,[H],88.16886839144445
Gas,[H]OC(=O)C(F)(F)C(F)(F)C([H])([H])[H],10,[H]OC(=O)C(F)(F)C(F)(F)[C]([H])[H],[H],104.67867284255419
Gas,[H]C([H])([H])C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,0,[H][C]([H])[H],F[C](F)C(F)(F)C(F)(F)C(F)(F)F,98.29554902485654
Gas,[H]C([H])([H])C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,1,[H]C([H])([H])[C](F)C(F)(F)C(F)(F)C(F)(F)F,[F],115.97695362727848
Gas,[H]C([H])([H])C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,3,[H]C([H])([H])[C](F)F,F[C](F)C(F)(F)C(F)(F)F,88.38973225768711
Gas,[H]C([H])([H])C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,4,[H]C([H])([H])C(F)(F)[C](F)C(F)(F)C(F)(F)F,[F],114.99540335716745
Gas,[H]C([H])([H])C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,6,[H]C([H])([H])C(F)(F)[C](F)F,F[C](F)C(F)(F)F,87.06142785273755
Gas,[H]C([H])([H])C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,7,[H]C([H])([H])C(F)(F)C(F)(F)[C](F)C(F)(F)F,[F],113.51822216836808
