Solvent,Parent_SMILES,Bond_Index,Frag1_SMILES,Frag2_SMILES,BDE_wB97X-V
Gas,[H]OC(F)(F)F,0,[H][O],F[C](F)F,112.84039003246804
Gas,[H]OC(F)(F)F,1,[H]O[C](F)F,[F],126.67134484875291
Gas,[H]OC(F)(F)F,4,[O]C(F)(F)F,[H],115.65047488976361
Gas,[H]c1c([H])c([H])c([H])c([H])c1[H],6,[H]c1[c]c([H])c([H])c([H])c1[H],[H],112.23230602390892
Gas,[H]OS(=O)(=O)C(F)(F)OC(F)(F)OC(F)(F)OC(F)(F)F,0,[H][O],O=[S](=O)C(F)(F)OC(F)(F)OC(F)(F)OC(F)(F)F,85.87784758585087
Gas,[H]OS(=O)(=O)C(F)(F)OC(F)(F)OC(F)(F)OC(F)(F)F,3,[H]O[S](=O)=O,F[C](F)OC(F)(F)OC(F)(F)OC(F)(F)F,63.92392114462609
Gas,[H]OS(=O)(=O)C(F)(F)OC(F)(F)OC(F)(F)OC(F)(F)F,4,[H]OS(=O)(=O)[C](F)OC(F)(F)OC(F)(F)OC(F)(F)F,[F],116.00049723279596
Gas,[H]OS(=O)(=O)C(F)(F)OC(F)(F)OC(F)(F)OC(F)(F)F,6,[H]OS(=O)(=O)[C](F)F,[O]C(F)(F)OC(F)(F)OC(F)(F)F,96.53464558654548
Gas,[H]OS(=O)(=O)C(F)(F)OC(F)(F)OC(F)(F)OC(F)(F)F,7,[H]OS(=O)(=O)C([O])(F)F,F[C](F)OC(F)(F)OC(F)(F)F,60.720718429748786
Gas,[H]OS(=O)(=O)C(F)(F)OC(F)(F)OC(F)(F)OC(F)(F)F,8,[H]OS(=O)(=O)C(F)(F)O[C](F)OC(F)(F)OC(F)(F)F,[F],119.97911550698291
Gas,[H]OS(=O)(=O)C(F)(F)OC(F)(F)OC(F)(F)OC(F)(F)F,10,[H]OS(=O)(=O)C(F)(F)O[C](F)F,[O]C(F)(F)OC(F)(F)F,99.33799085493263
Gas,[H]OS(=O)(=O)C(F)(F)OC(F)(F)OC(F)(F)OC(F)(F)F,11,[H]OS(=O)(=O)C(F)(F)OC([O])(F)F,F[C](F)OC(F)(F)F,99.43594082781317
Gas,[H]OS(=O)(=O)C(F)(F)OC(F)(F)OC(F)(F)OC(F)(F)F,12,[H]OS(=O)(=O)C(F)(F)OC(F)(F)O[C](F)OC(F)(F)F,[F],119.04779314336395
Gas,[H]OS(=O)(=O)C(F)(F)OC(F)(F)OC(F)(F)OC(F)(F)F,14,[H]OS(=O)(=O)C(F)(F)OC(F)(F)O[C](F)F,[O]C(F)(F)F,99.98836489448308
Gas,[H]OS(=O)(=O)C(F)(F)OC(F)(F)OC(F)(F)OC(F)(F)F,15,[H]OS(=O)(=O)C(F)(F)OC(F)(F)OC([O])(F)F,F[C](F)F,102.25403256392383
Gas,[H]OS(=O)(=O)C(F)(F)OC(F)(F)OC(F)(F)OC(F)(F)F,16,[H]OS(=O)(=O)C(F)(F)OC(F)(F)OC(F)(F)O[C](F)F,[F],125.6049650498096
Gas,[H]OS(=O)(=O)C(F)(F)OC(F)(F)OC(F)(F)OC(F)(F)F,19,[O]S(=O)(=O)C(F)(F)OC(F)(F)OC(F)(F)OC(F)(F)F,[H],109.29447711756097
Gas,[H]N([H])S(=O)(=O)C(F)(F)C(F)(F)C(F)(F)F,0,[H][N][H],O=[S](=O)C(F)(F)C(F)(F)C(F)(F)F,78.7269761603443
Gas,[H]N([H])S(=O)(=O)C(F)(F)C(F)(F)C(F)(F)F,3,[H]N([H])[S](=O)=O,F[C](F)C(F)(F)C(F)(F)F,63.14268654272723
Gas,[H]N([H])S(=O)(=O)C(F)(F)C(F)(F)C(F)(F)F,4,[H]N([H])S(=O)(=O)[C](F)C(F)(F)C(F)(F)F,[F],112.20163345902506
Gas,[H]N([H])S(=O)(=O)C(F)(F)C(F)(F)C(F)(F)F,6,[H]N([H])S(=O)(=O)[C](F)F,F[C](F)C(F)(F)F,85.79465195246826
Gas,[H]N([H])S(=O)(=O)C(F)(F)C(F)(F)C(F)(F)F,7,[H]N([H])S(=O)(=O)C(F)(F)[C](F)C(F)(F)F,[F],112.89952810506634
Gas,[H]N([H])S(=O)(=O)C(F)(F)C(F)(F)C(F)(F)F,9,[H]N([H])S(=O)(=O)C(F)(F)[C](F)F,F[C](F)F,89.32292561090719
Gas,[H]N([H])S(=O)(=O)C(F)(F)C(F)(F)C(F)(F)F,10,[H]N([H])S(=O)(=O)C(F)(F)C(F)(F)[C](F)F,[F],122.56295553741325
Gas,[H]N([H])S(=O)(=O)C(F)(F)C(F)(F)C(F)(F)F,13,[H][N]S(=O)(=O)C(F)(F)C(F)(F)C(F)(F)F,[H],109.78234664659226
Gas,[H]c1c([H])c(F)c([H])c(F)c1[H],2,[H]c1[c]c([H])c(F)c([H])c1[H],[F],127.6286132035915
Gas,[H]c1c([H])c(F)c([H])c(F)c1[H],8,[H]c1[c]c([H])c(F)c([H])c1F,[H],112.85489883857807
Gas,[H]c1c([H])c(F)c([H])c(F)c1[H],9,[H]c1[c]c(F)c([H])c(F)c1[H],[H],116.02285377392562
Gas,[H]c1c([H])c(F)c([H])c(F)c1[H],10,[H]c1c(F)[c]c(F)c([H])c1[H],[H],118.03616467047931
Gas,[H]C([H])([H])OC(=O)C([H])([H])F,0,[H][C]([H])[H],[H]C([H])(F)C([O])=O,90.86483018742001
Gas,[H]C([H])([H])OC(=O)C([H])([H])F,1,[H]C([H])([H])[O],[H]C([H])(F)[C]=O,97.25698287494112
Gas,[H]C([H])([H])OC(=O)C([H])([H])F,3,[H]C([H])([H])O[C]=O,[H][C]([H])F,90.60756823370369
Gas,[H]C([H])([H])OC(=O)C([H])([H])F,4,[H][C]([H])C(=O)OC([H])([H])[H],[F],104.61135496093235
Gas,[H]OC(=O)C([H])([H])N(C([H])([H])[H])S(=O)(=O)C(F)(F)C(F)(F)C(F)(F)F,0,[H][O],[H]C([H])([H])N(C([H])([H])[C]=O)S(=O)(=O)C(F)(F)C(F)(F)C(F)(F)F,108.68028993688597
Gas,[H]OC(=O)C([H])([H])N(C([H])([H])[H])S(=O)(=O)C(F)(F)C(F)(F)C(F)(F)F,2,[H]O[C]=O,[H][C]([H])N(C([H])([H])[H])S(=O)(=O)C(F)(F)C(F)(F)C(F)(F)F,87.8149898921339
Gas,[H]OC(=O)C([H])([H])N(C([H])([H])[H])S(=O)(=O)C(F)(F)C(F)(F)C(F)(F)F,3,[H]OC(=O)[C]([H])[H],[H]C([H])([H])[N]S(=O)(=O)C(F)(F)C(F)(F)C(F)(F)F,81.65896173778776
Gas,[H]OC(=O)C([H])([H])N(C([H])([H])[H])S(=O)(=O)C(F)(F)C(F)(F)C(F)(F)F,4,[H]OC(=O)C([H])([H])[N]S(=O)(=O)C(F)(F)C(F)(F)C(F)(F)F,[H][C]([H])[H],91.34264005059492
Gas,[H]OC(=O)C([H])([H])N(C([H])([H])[H])S(=O)(=O)C(F)(F)C(F)(F)C(F)(F)F,5,[H]OC(=O)C([H])([H])[N]C([H])([H])[H],O=[S](=O)C(F)(F)C(F)(F)C(F)(F)F,71.92929817376125
Gas,[H]OC(=O)C([H])([H])N(C([H])([H])[H])S(=O)(=O)C(F)(F)C(F)(F)C(F)(F)F,8,[H]OC(=O)C([H])([H])N([S](=O)=O)C([H])([H])[H],F[C](F)C(F)(F)C(F)(F)F,64.33227535776723
Gas,[H]OC(=O)C([H])([H])N(C([H])([H])[H])S(=O)(=O)C(F)(F)C(F)(F)C(F)(F)F,9,[H]OC(=O)C([H])([H])N(C([H])([H])[H])S(=O)(=O)[C](F)C(F)(F)C(F)(F)F,[F],109.5694730251688
Gas,[H]OC(=O)C([H])([H])N(C([H])([H])[H])S(=O)(=O)C(F)(F)C(F)(F)C(F)(F)F,11,[H]OC(=O)C([H])([H])N(C([H])([H])[H])S(=O)(=O)[C](F)F,F[C](F)C(F)(F)F,83.80937210271497
Gas,[H]OC(=O)C([H])([H])N(C([H])([H])[H])S(=O)(=O)C(F)(F)C(F)(F)C(F)(F)F,12,[H]OC(=O)C([H])([H])N(C([H])([H])[H])S(=O)(=O)C(F)(F)[C](F)C(F)(F)F,[F],112.27108620957722
Gas,[H]OC(=O)C([H])([H])N(C([H])([H])[H])S(=O)(=O)C(F)(F)C(F)(F)C(F)(F)F,14,[H]OC(=O)C([H])([H])N(C([H])([H])[H])S(=O)(=O)C(F)(F)[C](F)F,F[C](F)F,89.73996893453659
Gas,[H]OC(=O)C([H])([H])N(C([H])([H])[H])S(=O)(=O)C(F)(F)C(F)(F)C(F)(F)F,15,[H]OC(=O)C([H])([H])N(C([H])([H])[H])S(=O)(=O)C(F)(F)C(F)(F)[C](F)F,[F],122.2185629495948
Gas,[H]OC(=O)C([H])([H])N(C([H])([H])[H])S(=O)(=O)C(F)(F)C(F)(F)C(F)(F)F,18,[H]C([H])([H])N(C([H])([H])C([O])=O)S(=O)(=O)C(F)(F)C(F)(F)C(F)(F)F,[H],86.57493207332664
Gas,[H]OC(=O)C([H])([H])N(C([H])([H])[H])S(=O)(=O)C(F)(F)C(F)(F)C(F)(F)F,19,[H]OC(=O)[C]([H])N(C([H])([H])[H])S(=O)(=O)C(F)(F)C(F)(F)C(F)(F)F,[H],87.54640384864274
Gas,[H]OC(=O)C([H])([H])N(C([H])([H])[H])S(=O)(=O)C(F)(F)C(F)(F)C(F)(F)F,21,[H]OC(=O)C([H])([H])N([C]([H])[H])S(=O)(=O)C(F)(F)C(F)(F)C(F)(F)F,[H],96.80667941900538
Gas,[H]OC(F)(F)C(F)(F)F,0,[H][O],F[C](F)C(F)(F)F,109.44220679003763
Gas,[H]OC(F)(F)C(F)(F)F,1,[H]O[C](F)C(F)(F)F,[F],121.36966089487856
Gas,[H]OC(F)(F)C(F)(F)F,3,[H]O[C](F)F,F[C](F)F,94.7312711091098
Gas,[H]OC(F)(F)C(F)(F)F,4,[H]OC(F)(F)[C](F)F,[F],124.82395400968556
Gas,[H]OC(F)(F)C(F)(F)F,7,[O]C(F)(F)C(F)(F)F,[H],114.16068647429313
Gas,FC(F)(F)Cl,0,[F],F[C](F)Cl,121.81967796365626
Gas,FC(F)(F)Cl,3,F[C](F)F,[Cl],86.89424330217008
Gas,[H]OC(=O)C(F)(F)C(F)(F)C(F)(F)C([H])([H])Cl,0,[H][O],[H]C([H])(Cl)C(F)(F)C(F)(F)C(F)(F)[C]=O,109.04953422560254
Gas,[H]OC(=O)C(F)(F)C(F)(F)C(F)(F)C([H])([H])Cl,2,[H]O[C]=O,[H]C([H])(Cl)C(F)(F)C(F)(F)[C](F)F,85.69335240260443
Gas,[H]OC(=O)C(F)(F)C(F)(F)C(F)(F)C([H])([H])Cl,3,[H]OC(=O)[C](F)C(F)(F)C(F)(F)C([H])([H])Cl,[F],106.57188862415921
Gas,[H]OC(=O)C(F)(F)C(F)(F)C(F)(F)C([H])([H])Cl,5,[H]OC(=O)[C](F)F,[H]C([H])(Cl)C(F)(F)[C](F)F,80.95173810738459
Gas,[H]OC(=O)C(F)(F)C(F)(F)C(F)(F)C([H])([H])Cl,6,[H]OC(=O)C(F)(F)[C](F)C(F)(F)C([H])([H])Cl,[F],114.82756896195951
Gas,[H]OC(=O)C(F)(F)C(F)(F)C(F)(F)C([H])([H])Cl,8,[H]OC(=O)C(F)(F)[C](F)F,[H]C([H])(Cl)[C](F)F,86.76759031260815
Gas,[H]OC(=O)C(F)(F)C(F)(F)C(F)(F)C([H])([H])Cl,9,[H]OC(=O)C(F)(F)C(F)(F)[C](F)C([H])([H])Cl,[F],113.27035394515008
Gas,[H]OC(=O)C(F)(F)C(F)(F)C(F)(F)C([H])([H])Cl,11,[H]OC(=O)C(F)(F)C(F)(F)[C](F)F,[H][C]([H])Cl,89.44355999594279
Gas,[H]OC(=O)C(F)(F)C(F)(F)C(F)(F)C([H])([H])Cl,12,[H]OC(=O)C(F)(F)C(F)(F)C(F)(F)[C]([H])[H],[Cl],82.00841147126027
Gas,[H]OC(=O)C(F)(F)C(F)(F)C(F)(F)C([H])([H])Cl,13,[H]C([H])(Cl)C(F)(F)C(F)(F)C(F)(F)C([O])=O,[H],111.63015206804971
Gas,[H]OC(=O)C(F)(F)C(F)(F)C(F)(F)C([H])([H])Cl,14,[H]OC(=O)C(F)(F)C(F)(F)C(F)(F)[C]([H])Cl,[H],97.13592539608442
Gas,FC(F)(F)F,0,[F],F[C](F)F,128.84061983228378
Gas,FC(F)(Cl)Cl,0,[F],F[C](Cl)Cl,113.77206764154607
Gas,FC(F)(Cl)Cl,2,F[C](F)Cl,[Cl],80.84979331699515
Gas,[H]OP(=O)(O[H])C(F)(F)F,0,[H][O],[H]O[P](=O)C(F)(F)F,118.56922725405497
Gas,[H]OP(=O)(O[H])C(F)(F)F,3,[H]O[P](=O)O[H],F[C](F)F,83.75677741438437
Gas,[H]OP(=O)(O[H])C(F)(F)F,4,[H]OP(=O)(O[H])[C](F)F,[F],119.71226976376016
Gas,[H]OP(=O)(O[H])C(F)(F)F,7,[H]OP([O])(=O)C(F)(F)F,[H],115.57388963633741
Gas,[H]OC(=O)C(F)(F)OC(F)(F)OC(F)(F)OC(F)(F)F,0,[H][O],O=[C]C(F)(F)OC(F)(F)OC(F)(F)OC(F)(F)F,108.62829302358818
Gas,[H]OC(=O)C(F)(F)OC(F)(F)OC(F)(F)OC(F)(F)F,2,[H]O[C]=O,F[C](F)OC(F)(F)OC(F)(F)OC(F)(F)F,87.14254808506269
Gas,[H]OC(=O)C(F)(F)OC(F)(F)OC(F)(F)OC(F)(F)F,3,[H]OC(=O)[C](F)OC(F)(F)OC(F)(F)OC(F)(F)F,[F],110.98464026312911
Gas,[H]OC(=O)C(F)(F)OC(F)(F)OC(F)(F)OC(F)(F)F,5,[H]OC(=O)[C](F)F,[O]C(F)(F)OC(F)(F)OC(F)(F)F,91.84402212973168
Gas,[H]OC(=O)C(F)(F)OC(F)(F)OC(F)(F)OC(F)(F)F,6,[H]OC(=O)C([O])(F)F,F[C](F)OC(F)(F)OC(F)(F)F,95.40737601156309
Gas,[H]OC(=O)C(F)(F)OC(F)(F)OC(F)(F)OC(F)(F)F,7,[H]OC(=O)C(F)(F)O[C](F)OC(F)(F)OC(F)(F)F,[F],120.77255158336982
Gas,[H]OC(=O)C(F)(F)OC(F)(F)OC(F)(F)OC(F)(F)F,9,[H]OC(=O)C(F)(F)O[C](F)F,[O]C(F)(F)OC(F)(F)F,100.06164419116715
Gas,[H]OC(=O)C(F)(F)OC(F)(F)OC(F)(F)OC(F)(F)F,10,[H]OC(=O)C(F)(F)OC([O])(F)F,F[C](F)OC(F)(F)F,99.27641880423892
Gas,[H]OC(=O)C(F)(F)OC(F)(F)OC(F)(F)OC(F)(F)F,11,[H]OC(=O)C(F)(F)OC(F)(F)O[C](F)OC(F)(F)F,[F],119.59910697580938
Gas,[H]OC(=O)C(F)(F)OC(F)(F)OC(F)(F)OC(F)(F)F,13,[H]OC(=O)C(F)(F)OC(F)(F)O[C](F)F,[O]C(F)(F)F,99.99058398153352
Gas,[H]OC(=O)C(F)(F)OC(F)(F)OC(F)(F)OC(F)(F)F,14,[H]OC(=O)C(F)(F)OC(F)(F)OC([O])(F)F,F[C](F)F,102.75307559377495
Gas,[H]OC(=O)C(F)(F)OC(F)(F)OC(F)(F)OC(F)(F)F,15,[H]OC(=O)C(F)(F)OC(F)(F)OC(F)(F)O[C](F)F,[F],124.62505139838811
Gas,[H]OC(=O)C(F)(F)OC(F)(F)OC(F)(F)OC(F)(F)F,18,[O]C(=O)C(F)(F)OC(F)(F)OC(F)(F)OC(F)(F)F,[H],110.75300081160947
Gas,FC1(F)C(F)(F)C(F)(F)C1(F)F,0,[F],F[C]1C(F)(F)C(F)(F)C1(F)F,113.5554760772834
Gas,FC1(F)C(F)(F)C(F)(F)C1(F)F,2,F[C](F)C(F)(F)C(F)(F)[C](F)F,,64.19521604672184
Gas,FC(F)(Cl)C(Cl)(Cl)Cl,3,F[C](F)Cl,Cl[C](Cl)Cl,76.22735244060664
Gas,[H]OS(=O)(=O)C(F)(F)C(F)(F)OC(F)(F)C(F)(F)OC(F)(F)C(F)(F)F,10,[H]OS(=O)(=O)C(F)(F)C([O])(F)F,F[C](F)C(F)(F)OC(F)(F)C(F)(F)F,97.30615698059182
Gas,[H]OS(=O)(=O)C(F)(F)C(F)(F)OC(F)(F)C(F)(F)OC(F)(F)C(F)(F)F,13,[H]OS(=O)(=O)C(F)(F)C(F)(F)O[C](F)F,F[C](F)OC(F)(F)C(F)(F)F,89.18393669498982
Gas,[H]OS(=O)(=O)C(F)(F)C(F)(F)OC(F)(F)C(F)(F)OC(F)(F)C(F)(F)F,16,[H]OS(=O)(=O)C(F)(F)C(F)(F)OC(F)(F)[C](F)F,[O]C(F)(F)C(F)(F)F,97.69225603241011
Gas,[H]N(C([H])([H])C([H])([H])[H])S(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,0,[H][N]S(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,[H][C]([H])C([H])([H])[H],94.79584973818476
Gas,[H]N(C([H])([H])C([H])([H])[H])S(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,1,[H][C]([H])N([H])S(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,[H][C]([H])[H],88.27843782088337
Gas,[H]N(C([H])([H])C([H])([H])[H])S(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,2,[H][N]C([H])([H])C([H])([H])[H],O=[S](=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,77.02636528379571
Gas,[H]N(C([H])([H])C([H])([H])[H])S(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,5,[H]N([S](=O)=O)C([H])([H])C([H])([H])[H],F[C](F)C(F)(F)C(F)(F)C(F)(F)F,62.12942385204997
Gas,[H]N(C([H])([H])C([H])([H])[H])S(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,6,[H]N(C([H])([H])C([H])([H])[H])S(=O)(=O)[C](F)C(F)(F)C(F)(F)C(F)(F)F,[F],112.11422942796901
Gas,[H]N(C([H])([H])C([H])([H])[H])S(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,8,[H]N(C([H])([H])C([H])([H])[H])S(=O)(=O)[C](F)F,F[C](F)C(F)(F)C(F)(F)F,84.891867173925
Gas,[H]N(C([H])([H])C([H])([H])[H])S(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,9,[H]N(C([H])([H])C([H])([H])[H])S(=O)(=O)C(F)(F)[C](F)C(F)(F)C(F)(F)F,[F],111.41170716190175
Gas,[H]N(C([H])([H])C([H])([H])[H])S(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,11,[H]N(C([H])([H])C([H])([H])[H])S(=O)(=O)C(F)(F)[C](F)F,F[C](F)C(F)(F)F,85.44250887066312
Gas,[H]N(C([H])([H])C([H])([H])[H])S(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,12,[H]N(C([H])([H])C([H])([H])[H])S(=O)(=O)C(F)(F)C(F)(F)[C](F)C(F)(F)F,[F],112.99193820898154
Gas,[H]N(C([H])([H])C([H])([H])[H])S(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,14,[H]N(C([H])([H])C([H])([H])[H])S(=O)(=O)C(F)(F)C(F)(F)[C](F)F,F[C](F)F,89.72516046838564
Gas,[H]N(C([H])([H])C([H])([H])[H])S(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,15,[H]N(C([H])([H])C([H])([H])[H])S(=O)(=O)C(F)(F)C(F)(F)C(F)(F)[C](F)F,[F],122.79351946958741
Gas,[H]N(C([H])([H])C([H])([H])[H])S(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,18,[H]C([H])([H])C([H])([H])[N]S(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,[H],102.84626184819842
Gas,[H]N(C([H])([H])C([H])([H])[H])S(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,19,[H][C](N([H])S(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)C([H])([H])[H],[H],94.48120417568248
Gas,[H]N(C([H])([H])C([H])([H])[H])S(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,21,[H][C]([H])C([H])([H])N([H])S(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,[H],101.81667899679326
Gas,[H]OC(=O)C(F)(F)C(F)(C(F)(F)F)C(F)(F)F,0,[H][O],O=[C]C(F)(F)C(F)(C(F)(F)F)C(F)(F)F,107.76985572046442
Gas,[H]OC(=O)C(F)(F)C(F)(C(F)(F)F)C(F)(F)F,2,[H]O[C]=O,F[C](F)C(F)(C(F)(F)F)C(F)(F)F,84.12191582540174
Gas,[H]OC(=O)C(F)(F)C(F)(C(F)(F)F)C(F)(F)F,3,[H]OC(=O)[C](F)C(F)(C(F)(F)F)C(F)(F)F,[F],105.31434876604067
Gas,[H]OC(=O)C(F)(F)C(F)(C(F)(F)F)C(F)(F)F,5,[H]OC(=O)[C](F)F,F[C](C(F)(F)F)C(F)(F)F,75.93860426530455
Gas,[H]OC(=O)C(F)(F)C(F)(C(F)(F)F)C(F)(F)F,6,[H]OC(=O)C(F)(F)[C](C(F)(F)F)C(F)(F)F,[F],104.46722899943097
Gas,[H]OC(=O)C(F)(F)C(F)(C(F)(F)F)C(F)(F)F,7,[H]OC(=O)C(F)(F)[C](F)C(F)(F)F,F[C](F)F,86.02162383012683
Gas,[H]OC(=O)C(F)(F)C(F)(C(F)(F)F)C(F)(F)F,8,[H]OC(=O)C(F)(F)C(F)([C](F)F)C(F)(F)F,[F],121.65082149254715
Gas,[H]OC(=O)C(F)(F)C(F)(C(F)(F)F)C(F)(F)F,15,[O]C(=O)C(F)(F)C(F)(C(F)(F)F)C(F)(F)F,[H],84.1954593434474
Gas,[H]OC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,0,[H][O],O=[C]C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,109.03579135275947
Gas,[H]OC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,2,[H]O[C]=O,F[C](F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,86.00372317598158
Gas,[H]OC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,3,[H]OC(=O)[C](F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,[F],106.91883154019081
Gas,[H]OC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,5,[H]OC(=O)[C](F)F,F[C](F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,79.54250794625466
Gas,[H]OC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,6,[H]OC(=O)C(F)(F)[C](F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,[F],113.61042879079548
Gas,[H]OC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,8,[H]OC(=O)C(F)(F)[C](F)F,F[C](F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,85.02198785867677
Gas,[H]OC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,9,[H]OC(=O)C(F)(F)C(F)(F)[C](F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,[F],112.15908728734348
Gas,[H]OC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,11,[H]OC(=O)C(F)(F)C(F)(F)[C](F)F,F[C](F)C(F)(F)C(F)(F)C(F)(F)F,83.63136437774813
Gas,[H]OC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,12,[H]OC(=O)C(F)(F)C(F)(F)C(F)(F)[C](F)C(F)(F)C(F)(F)C(F)(F)F,[F],111.9895534920073
Gas,[H]OC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,14,[H]OC(=O)C(F)(F)C(F)(F)C(F)(F)[C](F)F,F[C](F)C(F)(F)C(F)(F)F,83.55939653078053
Gas,[H]OC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,15,[H]OC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)[C](F)C(F)(F)C(F)(F)F,[F],112.40160225381373
Gas,[H]OC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,17,[H]OC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)[C](F)F,F[C](F)C(F)(F)F,85.1188859652018
Gas,[H]OC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,18,[H]OC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)[C](F)C(F)(F)F,[F],114.01800743726255
Gas,[H]OC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,20,[H]OC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)[C](F)F,F[C](F)F,89.78616718408375
Gas,[H]OC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,21,[H]OC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)[C](F)F,[F],123.3205908847782
Gas,[H]OC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,24,[O]C(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,[H],112.43238266410799
Gas,[H]C(=O)C([H])([H])C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,1,[H][C]=O,[H][C]([H])C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,107.10777838793206
Gas,[H]C(=O)C([H])([H])C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,2,[H][C]([H])C([H])=O,F[C](F)C(F)(F)C(F)(F)C(F)(F)F,84.79352722790111
Gas,[H]C(=O)C([H])([H])C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,3,[H]C(=O)C([H])([H])[C](F)C(F)(F)C(F)(F)C(F)(F)F,[F],114.4037378970819
Gas,[H]C(=O)C([H])([H])C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,5,[H]C(=O)C([H])([H])[C](F)F,F[C](F)C(F)(F)C(F)(F)F,87.56531726295236
Gas,[H]C(=O)C([H])([H])C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,6,[H]C(=O)C([H])([H])C(F)(F)[C](F)C(F)(F)C(F)(F)F,[F],113.98989142428661
Gas,[H]C(=O)C([H])([H])C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,8,[H]C(=O)C([H])([H])C(F)(F)[C](F)F,F[C](F)C(F)(F)F,86.47540626314935
Gas,[H]C(=O)C([H])([H])C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,9,[H]C(=O)C([H])([H])C(F)(F)C(F)(F)[C](F)C(F)(F)F,[F],113.33638149692263
